No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
204,either,6342,2.35,5,2046,1.09
205,density,8889,3.29,7,1273,1.09
206,particular,7645,2.83,6,1801,1.08
207,particular,7645,2.83,6,1801,1.08
208,single,8969,3.32,7,2162,1.08
209,equation,19224,7.12,15,1008,1.07
210,higher,11574,4.29,9,2287,1.07
211,however,20596,7.63,16,358,1.07
212,result,27248,10.09,21,2206,1.06
213,larger,6489,2.40,5,1868,1.06
214,event,7979,2.96,6,602,1.02
215,support,9338,3.46,7,1996,1.02
216,question,6723,2.49,5,1234,1.01
217,found,13607,5.04,10,2439,0.99
218,language,8189,3.03,6,704,0.98
219,low,9693,3.59,7,2062,0.96
220,similar,11140,4.13,8,2501,0.96
221,observation,8382,3.11,6,1015,0.95
222,figure,58902,21.82,42,2579,0.94
223,term,14037,5.20,10,1378,0.94
224,risk,7026,2.60,5,924,0.94
225,estimate,8441,3.13,6,1103,0.94
226,genetic,9886,3.66,7,1030,0.93
227,point,12734,4.72,9,1918,0.93
228,due,8789,3.26,6,1928,0.88
229,associated,11736,4.35,8,2244,0.88
230,solution,11750,4.35,8,1111,0.88
231,global,10301,3.82,7,1512,0.88
232,high,16199,6.00,11,2459,0.87
233,following,8910,3.30,6,2297,0.86
234,general,7571,2.80,5,1949,0.83
235,present,10700,3.96,7,2347,0.82
236,lead,7699,2.85,5,1747,0.81
237,female,10847,4.02,7,604,0.80
238,current,9436,3.50,6,1901,0.78
239,see,19325,7.16,12,2316,0.75
240,see,19325,7.16,12,2316,0.75
241,feature,8087,3.00,5,1008,0.74
242,study,40936,15.16,25,2655,0.72
243,property,9838,3.64,6,641,0.72
244,temperature,13118,4.86,8,1015,0.72
245,might,8214,3.04,5,1800,0.72
246,body,8221,3.05,5,1183,0.72
247,measure,8417,3.12,5,1279,0.68
248,behaviour,18566,6.88,11,1786,0.68
249,context,8453,3.13,5,1562,0.68
250,need,8520,3.16,5,1948,0.66
251,whether,8528,3.16,5,2006,0.66
252,plant,11941,4.42,7,677,0.66
253,component,8562,3.17,5,1169,0.66
254,type,13811,5.12,8,1733,0.64
255,information,13829,5.12,8,2004,0.64
256,nature,10384,3.85,6,2299,0.64
257,would,15633,5.79,9,2516,0.64
258,density,8889,3.29,5,1273,0.60
259,local,8906,3.30,5,1680,0.60
260,example,19624,7.27,11,1671,0.60
261,first,17867,6.62,10,2738,0.60
262,could,16109,5.97,9,2509,0.59
263,way,8975,3.32,5,1759,0.59
264,brain,10772,3.99,6,795,0.59
265,brain,10772,3.99,6,795,0.59
266,condition,18206,6.74,10,1073,0.57
267,case,21964,8.14,12,2271,0.56
268,system,40644,15.06,22,2239,0.55
269,similar,11140,4.13,6,2501,0.54
270,natural,9291,3.44,5,1935,0.54
271,large,13040,4.83,7,2416,0.54
272,support,9338,3.46,5,1996,0.53
273,temperature,13118,4.86,7,1015,0.53
274,increase,15043,5.57,8,2109,0.52
275,scale,11330,4.20,6,1508,0.52
276,environment,11464,4.25,6,1423,0.50
277,difference,15307,5.67,8,1662,0.50
278,field,15484,5.74,8,1822,0.48
279,expression,11648,4.31,6,1096,0.48
280,would,15633,5.79,8,2516,0.47
281,thus,13690,5.07,7,1991,0.46
282,part,13777,5.10,7,2905,0.46
283,observed,11831,4.38,6,2162,0.45
284,surface,12036,4.46,6,1170,0.43
285,sample,12196,4.52,6,1165,0.41
286,sample,12196,4.52,6,1165,0.41
287,cell,28459,10.54,14,1148,0.41
288,issue,12338,4.57,6,2970,0.39
289,issue,12338,4.57,6,2970,0.39
290,behaviour,18566,6.88,9,1786,0.39
291,mean,14470,5.36,7,1651,0.39
292,region,14607,5.41,7,1315,0.37
293,flow,12618,4.67,6,1038,0.36
294,state,16887,6.26,8,1850,0.35
295,based,14856,5.50,7,2632,0.35
296,point,12734,4.72,6,1918,0.35
297,show,16993,6.29,8,2324,0.35
298,group,23377,8.66,11,1608,0.35
299,line,10639,3.94,5,1512,0.34
300,specie,34214,12.67,16,5,0.34
301,used,25675,9.51,12,2773,0.34
302,activity,10915,4.04,5,1213,0.31
303,social,28457,10.54,13,1159,0.30
304,also,40497,15.00,18,2950,0.26
305,given,13570,5.03,6,2497,0.26
306,could,16109,5.97,7,2509,0.23
307,type,13811,5.12,6,1733,0.23
308,information,13829,5.12,6,2004,0.23
309,group,23377,8.66,10,1608,0.21
310,human,28667,10.62,12,1731,0.18
311,evidence,11949,4.43,5,1969,0.18
312,evidence,11949,4.43,5,1969,0.18
313,show,16993,6.29,7,2324,0.15
314,male,12315,4.56,5,594,0.13
315,work,14812,5.49,6,2611,0.13
316,method,19805,7.34,8,1603,0.12
317,method,19805,7.34,8,1603,0.12
318,across,17362,6.43,7,2222,0.12
319,value,22383,8.29,9,1913,0.12
320,time,35298,13.08,14,2622,0.10
321,flow,12618,4.67,5,1038,0.10
322,system,40644,15.06,16,2239,0.09
323,simulation,12729,4.72,5,892,0.08
324,process,20370,7.55,8,1890,0.08
325,change,33130,12.27,13,2143,0.08
326,change,33130,12.27,13,2143,0.08
327,selection,12768,4.73,5,1279,0.08
328,however,20596,7.63,8,358,0.07
329,condition,18206,6.74,7,1073,0.05
330,shown,13124,4.86,5,2394,0.04
331,specie,34214,12.67,13,5,0.04
332,gene,21099,7.82,8,816,0.03
333,form,13188,4.89,5,2145,0.03
334,form,13188,4.89,5,2145,0.03
335,signal,13193,4.89,5,1109,0.03
336,network,18603,6.89,7,1131,0.02
337,energy,18629,6.90,7,1379,0.02
338,potential,13319,4.93,5,2318,0.02
339,parameter,13562,5.02,5,1037,-0.01
340,time,35298,13.08,13,2622,-0.01
341,found,13607,5.04,5,2439,-0.01
342,thus,13690,5.07,5,1991,-0.02
343,effect,32929,12.20,12,2256,-0.02
344,case,21964,8.14,8,2271,-0.02
345,pattern,16682,6.18,6,1405,-0.04
346,example,19624,7.27,7,1671,-0.05
347,term,14037,5.20,5,1378,-0.06
348,interaction,20067,7.43,7,1500,-0.09
349,region,14607,5.41,5,1315,-0.11
350,study,40936,15.16,14,2655,-0.12
351,population,23500,8.71,8,1332,-0.12
352,response,18194,6.74,6,1811,-0.17
353,theory,15435,5.72,5,1719,-0.19
354,theory,15435,5.72,5,1719,-0.19
355,also,40497,15.00,13,2950,-0.21
356,used,25675,9.51,8,2773,-0.25
357,area,16368,6.06,5,1442,-0.28
358,model,62358,23.10,19,2527,-0.28
359,effect,32929,12.20,10,2256,-0.29
360,dynamic,19795,7.33,6,1286,-0.29
361,dynamic,19795,7.33,6,1286,-0.29
362,analysis,27077,10.03,8,2559,-0.33
363,function,23857,8.84,7,2268,-0.34
364,function,23857,8.84,7,2268,-0.34
365,model,62358,23.10,18,2527,-0.36
366,new,20912,7.75,6,2802,-0.37
367,individual,24410,9.04,7,2012,-0.37
368,material,25008,9.26,7,1817,-0.40
369,response,18194,6.74,5,1811,-0.43
370,energy,18629,6.90,5,1379,-0.46
371,using,31289,11.59,8,2819,-0.53
372,population,23500,8.71,6,1332,-0.54
373,process,20370,7.55,5,1890,-0.59
374,structure,20515,7.60,5,2097,-0.60
375,evolution,24648,9.13,6,1892,-0.61
376,evolution,24648,9.13,6,1892,-0.61
377,number,22104,8.19,5,2537,-0.71
378,cell,28459,10.54,6,1148,-0.81
379,figure,58902,21.82,9,2579,-1.28
380,data,41320,15.31,6,2952,-1.35
381,data,41320,15.31,5,2952,-1.61
