author,date,identifier,keywords,language,og_url,pdf_download_link,pdf_link,publisher,subjects,title
Jose H. Groh,2017-10-28,10.1098/rsta.2017.0219,"supernova,stellar evolution,massive stars,mass loss,radiative transfer,spectroscopic analysis",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2017.0219,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2017.0219?download=true,/doi/epdf/10.1098/rsta.2017.0219,The Royal Society Publishing,"supernova,stellar evolution,massive stars,mass loss,radiative transfer,spectroscopic analysis,astrophysics,stars",Predicting the nature of supernova progenitors
Justyn R. Maund and Paul A. Crowther and Hans-Thomas Janka and Norbert Langer,2017-10-28,10.1098/rsta.2017.0025,"massive stars,stellar evolution,supernovae",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2017.0025,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2017.0025?download=true,/doi/epdf/10.1098/rsta.2017.0025,The Royal Society Publishing,"massive stars,stellar evolution,supernovae,astrophysics,stars",Bridging the gap from massive stars to supernovae
Andrew W. Appel and Lennart Beringer and Adam Chlipala and Benjamin C. Pierce and Zhong Shao and Stephanie Weirich and Steve Zdancewic,2017-10-13,10.1098/rsta.2016.0331,"formal methods,programming languages,proof assistants",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0331,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0331?download=true,/doi/epdf/10.1098/rsta.2016.0331,The Royal Society Publishing,"formal methods,programming languages,proof assistants,software",Position paper the science of deep specification
Gerwin Klein and June Andronick and Gabriele Keller and Daniel Matichuk and Toby Murray and Liam O'Connor,2017-10-13,10.1098/rsta.2015.0404,"seL4,proof engineering,code/proof co-generation,Cogent",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2015.0404,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2015.0404?download=true,/doi/epdf/10.1098/rsta.2015.0404,The Royal Society Publishing,"seL4,proof engineering,code/proof co-generation,Cogent,software,theory of computing",Provably trustworthy systems
Cristina David and Daniel Kroening,2017-10-13,10.1098/rsta.2015.0403,"verification,model checking,synthesis",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2015.0403,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2015.0403?download=true,/doi/epdf/10.1098/rsta.2015.0403,The Royal Society Publishing,"verification,model checking,synthesis,software",Program synthesis challenges and opportunities
Neil White and Stuart Matthews and Roderick Chapman,2017-10-13,10.1098/rsta.2015.0402,"formal methods,software verification,proof,SPARK",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2015.0402,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2015.0402?download=true,/doi/epdf/10.1098/rsta.2015.0402,The Royal Society Publishing,"formal methods,software verification,proof,SPARK,applied mathematics,software,theory of computing",Formal verification will the seedling ever flower
Kathleen Fisher and John Launchbury and Raymond Richards,2017-10-13,10.1098/rsta.2015.0401,"formal methods,high-assurance software,cybersecurity",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2015.0401,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2015.0401?download=true,/doi/epdf/10.1098/rsta.2015.0401,The Royal Society Publishing,"formal methods,high-assurance software,cybersecurity,software",The HACMS program using formal methods to eliminate exploitable bugs
Warren A. HuntJr and Matt Kaufmann and J Strother Moore and Anna Slobodova,2017-10-13,10.1098/rsta.2015.0399,"ACL2,Lisp,models,verification,formal methods,theorem prover",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2015.0399,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2015.0399?download=true,/doi/epdf/10.1098/rsta.2015.0399,The Royal Society Publishing,"ACL2,Lisp,models,verification,formal methods,theorem prover,software",Industrial hardware and software verification with ACL2
Philippa Gardner,2017-10-13,10.1098/rsta.2015.0408,"software analysis,testing and verification",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2015.0408,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2015.0408?download=true,/doi/epdf/10.1098/rsta.2015.0408,The Royal Society Publishing,"software analysis,testing and verification,software",Verified trustworthy software systems
James R. Rice,2017-9-28,10.1098/rsta.2016.0015,"heating,weakening,localization",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0015,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0015?download=true,/doi/epdf/10.1098/rsta.2016.0015,The Royal Society Publishing,"heating,weakening,localization,plate tectonics","Heating, weakening and shear localization in earthquake rupture"
Hiroyuki Noda and Michiyo Sawai and Bunichiro Shibazaki,2017-9-28,10.1098/rsta.2016.0003,"2011 Tohoku-Oki earthquake,JFAST,earthquake sequence simulation,friction",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0003,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0003?download=true,/doi/epdf/10.1098/rsta.2016.0003,The Royal Society Publishing,"2011 Tohoku-Oki earthquake,JFAST,earthquake sequence simulation,friction,geology,geophysics",Earthquake sequence simulations with measured properties for JFAST core samples
Harry W. GreenII,2017-9-28,10.1098/rsta.2016.0008,"earthquake,phase transformation,high-pressure faulting,high-speed friction,grain boundary sliding,nanometric gouge",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0008,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0008?download=true,/doi/epdf/10.1098/rsta.2016.0008,The Royal Society Publishing,"earthquake,phase transformation,high-pressure faulting,high-speed friction,grain boundary sliding,nanometric gouge,electron microscopy,geophysics,high-pressure physics,materials science",Phase-transformation-induced lubrication of earthquake sliding
Troy Barber and W. Ashley Griffith,2017-9-28,10.1098/rsta.2016.0002,"faulting,dynamic rupture,fragmentation,pulverized rocks,frictional weakening,fracture energy",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0002,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0002?download=true,/doi/epdf/10.1098/rsta.2016.0002,The Royal Society Publishing,"faulting,dynamic rupture,fragmentation,pulverized rocks,frictional weakening,fracture energy,geology,geophysics,plate tectonics",Experimental constraints on dynamic fragmentation as a dissipative process during seismic slip
Oliver Andrews and Erik Buitenhuis and Corinne Le Quéré and Parvadha Suntharalingam,2017-9-13,10.1098/rsta.2016.0328,"ocean deoxygenation,biogeochemical modelling,climate change",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0328,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0328?download=true,/doi/epdf/10.1098/rsta.2016.0328,The Royal Society Publishing,"ocean deoxygenation,biogeochemical modelling,climate change,biogeochemistry,climatology,oceanography",Biogeochemical modelling of dissolved oxygen in a changing ocean
Andrew J. Watson and Timothy M. Lenton and Benjamin J. W. Mills,2017-9-13,10.1098/rsta.2016.0318,"oceanic anoxic events,biogeochemical cycles,global change,phosphate,Redfield ratios",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0318,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0318?download=true,/doi/epdf/10.1098/rsta.2016.0318,The Royal Society Publishing,"oceanic anoxic events,biogeochemical cycles,global change,phosphate,Redfield ratios,biogeochemistry,oceanography","Ocean deoxygenation, the global phosphorus cycle and the possibility of human-caused large-scale ocean anoxia"
Peter G. Brewer and Edward T. Peltzer,2017-9-13,10.1098/rsta.2016.0319,"deoxygenation,climate,Arrhenius",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0319,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0319?download=true,/doi/epdf/10.1098/rsta.2016.0319,The Royal Society Publishing,"deoxygenation,climate,Arrhenius,oceanography","Depth perception the need to report ocean biogeochemical rates as functions of temperature, not depth"
Andreas Oschlies and Olaf Duteil and Julia Getzlaff and Wolfgang Koeve and Angela Landolfi and Sunke Schmidtko,2017-9-13,10.1098/rsta.2016.0325,"marine oxygen,deoxygenation,climate change",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0325,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0325?download=true,/doi/epdf/10.1098/rsta.2016.0325,The Royal Society Publishing,"marine oxygen,deoxygenation,climate change,biogeochemistry,oceanography",Patterns of deoxygenation sensitivity to natural and anthropogenic drivers
Alberto C. Naveira Garabato and Graeme A.  MacGilchrist and Peter J. Brown and D. Gwyn Evans and Andrew J. S. Meijers and Jan D. Zika,2017-9-13,10.1098/rsta.2016.0324,"ocean ventilation,Southern Ocean,Arctic Ocean,climate transitions",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0324,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0324?download=true,/doi/epdf/10.1098/rsta.2016.0324,The Royal Society Publishing,"ocean ventilation,Southern Ocean,Arctic Ocean,climate transitions,biogeochemistry,climatology,oceanography",High-latitude ocean ventilation and its role in Earth's climate transitions
L. Bopp and L. Resplandy and A. Untersee and P. Le Mezo and M. Kageyama,2017-9-13,10.1098/rsta.2016.0323,"ocean deoxygenation,Last Glacial Maximum and future projections,Earth System modelling",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0323,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0323?download=true,/doi/epdf/10.1098/rsta.2016.0323,The Royal Society Publishing,"ocean deoxygenation,Last Glacial Maximum and future projections,Earth System modelling,biogeochemistry,oceanography",Ocean (de)oxygenation from the Last Glacial Maximum to the twenty-first century insights from Earth System models
Lillian R. McCormick and Lisa A. Levin,2017-9-13,10.1098/rsta.2016.0322,"deoxygenation,ocean,hypoxia,vision,eye,habitat compression",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0322,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0322?download=true,/doi/epdf/10.1098/rsta.2016.0322,The Royal Society Publishing,"deoxygenation,ocean,hypoxia,vision,eye,habitat compression,oceanography",Physiological and ecological implications of ocean deoxygenation for vision in marine organisms
Monika Rhein and Reiner Steinfeldt and Dagmar Kieke and Ilaria Stendardo and Igor Yashayaev,2017-9-13,10.1098/rsta.2016.0321,"ventilation,water mass formation,oxygen and Cant distributions",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0321,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0321?download=true,/doi/epdf/10.1098/rsta.2016.0321,The Royal Society Publishing,"ventilation,water mass formation,oxygen and Cant distributions,oceanography",Ventilation variability of Labrador Sea Water and its impact on oxygen and anthropogenic carbon a review
John G. Shepherd and Peter G. Brewer and Andreas Oschlies and Andrew J. Watson,2017-9-13,10.1098/rsta.2017.0240,"ocean,ventilation,mixing,oxygen,deoxygenation,climate change",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2017.0240,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2017.0240?download=true,/doi/epdf/10.1098/rsta.2017.0240,The Royal Society Publishing,"ocean,ventilation,mixing,oxygen,deoxygenation,climate change,oceanography",Ocean ventilation and deoxygenation in a warming world introduction and overview
Kantapat Chansaenpak and Mengxi Yang and François P. Gabbaï,2017-8-28,10.1098/rsta.2017.0007,"carbocation,phosphine,Lewis adducts",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2017.0007,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2017.0007?download=true,/doi/epdf/10.1098/rsta.2017.0007,The Royal Society Publishing,"carbocation,phosphine,Lewis adducts,inorganic chemistry",Attempted synthesis of ortho-phenylene phosphino-tritylium cations
Ravikumar R. Gowda and Eugene Y.-X. Chen,2017-8-28,10.1098/rsta.2017.0003,"Lewis pair polymerization,γ-vinyl-γ-methyl-α-methylene-γ-butyrolactone,γ-allyl-γ-methyl-α-methylene-γ-butyrolactone",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2017.0003,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2017.0003?download=true,/doi/epdf/10.1098/rsta.2017.0003,The Royal Society Publishing,"Lewis pair polymerization,γ-vinyl-γ-methyl-α-methylene-γ-butyrolactone,γ-allyl-γ-methyl-α-methylene-γ-butyrolactone,inorganic chemistry,materials science,organic chemistry,organometallic chemistry",Chemoselective Lewis pair polymerization of renewable multivinyl-functionalized γ-butyrolactones
Damian Pleschka and Marcus Layh and Friedhelm Rogel and Werner Uhl,2017-8-28,10.1098/rsta.2017.0011,"frustrated Lewis pairs,aluminium,nitrene complex",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2017.0011,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2017.0011?download=true,/doi/epdf/10.1098/rsta.2017.0011,The Royal Society Publishing,"frustrated Lewis pairs,aluminium,nitrene complex,inorganic chemistry,organometallic chemistry",Structure and reactivity of an AlP-based frustrated Lewis pair bearing relatively small substituents at aluminium
Lewis C. Wilkins and Nicolò Santi and Louis Y. P. Luk and Rebecca L. Melen,2017-8-28,10.1098/rsta.2017.0009,"frustrated Lewis pair,hydrogenation,dehydrogenation,boron,dihydropyridine",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2017.0009,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2017.0009?download=true,/doi/epdf/10.1098/rsta.2017.0009,The Royal Society Publishing,"frustrated Lewis pair,hydrogenation,dehydrogenation,boron,dihydropyridine,inorganic chemistry,synthetic chemistry",Reactions of biologically inspired hydride sources with B(C6F5)3
Jennifer Möricke and Birgit Wibbeling and Constantin G. Daniliuc and Gerald Kehr and Gerhard Erker,2017-8-28,10.1098/rsta.2017.0015,"enamine,borane,Lewis acid,Lewis base,frustrated Lewis pair",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2017.0015,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2017.0015?download=true,/doi/epdf/10.1098/rsta.2017.0015,The Royal Society Publishing,"enamine,borane,Lewis acid,Lewis base,frustrated Lewis pair,inorganic chemistry,organic chemistry,synthetic chemistry",Design and reactions of a carbon Lewis baseboron Lewis acid frustrated Lewis pair
Lei Liu and Jan Gerit Brandenburg and Stefan Grimme,2017-8-28,10.1098/rsta.2017.0006,"frustrated Lewis pairs,solid-state chemistry,computational chemistry,Gibbs free energy,density functional theory",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2017.0006,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2017.0006?download=true,/doi/epdf/10.1098/rsta.2017.0006,The Royal Society Publishing,"frustrated Lewis pairs,solid-state chemistry,computational chemistry,Gibbs free energy,density functional theory,computational chemistry",On the hydrogen activation by frustrated Lewis pairs in the solid state benchmark studies and theoretical insights
R. Morris Bullock and Geoffrey M. Chambers,2017-8-28,10.1098/rsta.2017.0002,"heterolytic,hydrogen,cleavage,frustrated,hydride,hydrogenase",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2017.0002,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2017.0002?download=true,/doi/epdf/10.1098/rsta.2017.0002,The Royal Society Publishing,"heterolytic,hydrogen,cleavage,frustrated,hydride,hydrogenase,inorganic chemistry",Frustration across the periodic table heterolytic cleavage of dihydrogen by metal complexes
Frédéric-Georges Fontaine and Douglas W. Stephan,2017-8-28,10.1098/rsta.2017.0004,"frustrated Lewis pair chemistry,segregation of Lewis acid and base,main group chemistry",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2017.0004,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2017.0004?download=true,/doi/epdf/10.1098/rsta.2017.0004,The Royal Society Publishing,"frustrated Lewis pair chemistry,segregation of Lewis acid and base,main group chemistry,organometallic chemistry",On the concept of frustrated Lewis pairs
Johannes Schiffer and Denis Efimov and Romeo Ortega and Nikita Barabanov,2017-8-13,10.1098/rsta.2016.0304,"power system dynamics,power system stability,nonlinear control systems,input-to-state stability",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0304,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0304?download=true,/doi/epdf/10.1098/rsta.2016.0304,The Royal Society Publishing,"power system dynamics,power system stability,nonlinear control systems,input-to-state stability,applied mathematics,differential equations,power and energy systems,systems theory",An input-to-state stability approach to verify almost global stability of a synchronous-machine-infinite-bus system
Deepak Pullaguram and Sukumar Mishra and Nilanjan Senroy,2017-8-13,10.1098/rsta.2016.0308,"voltage unbalance,single-phase source,low voltage distribution system",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0308,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0308?download=true,/doi/epdf/10.1098/rsta.2016.0308,The Royal Society Publishing,"voltage unbalance,single-phase source,low voltage distribution system,electrical engineering,energy",Coordinated single-phase control scheme for voltage unbalance reduction in low voltage network
Swaroop Gajare and J. Ganeswara Rao and O. D. Naidu and Ashok Kumar Pradhan,2017-8-13,10.1098/rsta.2016.0295,"distance relays,faulted line identification,intelligent electronic device,phasor measurement unit,wide-area measurement system,zone-3 maloperation",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0295,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0295?download=true,/doi/epdf/10.1098/rsta.2016.0295,The Royal Society Publishing,"distance relays,faulted line identification,intelligent electronic device,phasor measurement unit,wide-area measurement system,zone-3 maloperation,electrical engineering,power and energy systems",Wide-area measurement system-based supervision of protection schemes with minimum number of phasor measurement units
Jovica V. Milanović,2017-8-13,10.1098/rsta.2016.0296,"power systems,uncertainty,stability,probability",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0296,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0296?download=true,/doi/epdf/10.1098/rsta.2016.0296,The Royal Society Publishing,"power systems,uncertainty,stability,probability,power and energy systems",Probabilistic stability analysis the way forward for stability analysis of sustainable power systems
Ankur A. Kulkarni,2017-8-13,10.1098/rsta.2016.0302,"game theory,shared constraints,team theory",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0302,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0302?download=true,/doi/epdf/10.1098/rsta.2016.0302,The Royal Society Publishing,"game theory,shared constraints,team theory",Games and teams with shared constraints
Aleksandar Mijatović and John Moriarty and Jure Vogrinc,2017-8-13,10.1098/rsta.2016.0311,"demand side response,uncertainty,stochastic optimization",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0311,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0311?download=true,/doi/epdf/10.1098/rsta.2016.0311,The Royal Society Publishing,"demand side response,uncertainty,stochastic optimization,power and energy systems,statistics",Procuring load curtailment from local customers under uncertainty
Laila El-Ghandour and Timothy C. Johnson,2017-8-13,10.1098/rsta.2016.0303,"power storage,policy,stochastic control,signifying models",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0303,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0303?download=true,/doi/epdf/10.1098/rsta.2016.0303,The Royal Society Publishing,"power storage,policy,stochastic control,signifying models,applied mathematics,energy,mathematical finance,mathematical modelling,power and energy systems",A methodology to assess the economic impact of power storage technologies
Paul Johnson and Sydney Howell and Peter Duck,2017-8-13,10.1098/rsta.2016.0301,"wind energy,investment,battery storage,arbitrage,dynamic optimal control",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0301,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0301?download=true,/doi/epdf/10.1098/rsta.2016.0301,The Royal Society Publishing,"wind energy,investment,battery storage,arbitrage,dynamic optimal control,computational mathematics,mathematical finance,power and energy systems",Partial differential equation methods for stochastic dynamic optimization an application to wind power generation with energy storage
Dávid Zoltán Szabó and Randall Martyr,2017-8-13,10.1098/rsta.2016.0300,"optimal stopping,OR in energy,real option,electricity balancing reserve,electricity regulation services",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0300,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0300?download=true,/doi/epdf/10.1098/rsta.2016.0300,The Royal Society Publishing,"optimal stopping,OR in energy,real option,electricity balancing reserve,electricity regulation services,applied mathematics,power and energy systems",Real option valuation of a decremental regulation service provided by electricity storage
Simon H. Tindemans and Goran Strbac,2017-8-13,10.1098/rsta.2016.0299,"rare event analysis,Bayesian inference,non-parametric methods,Dirichlet process,imprecise probabilities,resampling methods",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0299,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0299?download=true,/doi/epdf/10.1098/rsta.2016.0299,The Royal Society Publishing,"rare event analysis,Bayesian inference,non-parametric methods,Dirichlet process,imprecise probabilities,resampling methods,applied mathematics,power and energy systems,statistics",Robust estimation of risks from small samples
Rodrigo Moreno and Alexandre Street and José M. Arroyo and Pierluigi Mancarella,2017-8-13,10.1098/rsta.2016.0305,"low-carbon power system planning,smart grid,flexibility,stochastic optimization,robust optimization,power system economics",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0305,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0305?download=true,/doi/epdf/10.1098/rsta.2016.0305,The Royal Society Publishing,"low-carbon power system planning,smart grid,flexibility,stochastic optimization,robust optimization,power system economics,electrical engineering,energy,power and energy systems",Planning low-carbon electricity systems under uncertainty considering operational flexibility and smart grid technologies
John Moriarty and Pierluigi Mancarella,2017-8-13,10.1098/rsta.2017.0052,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2017.0052,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2017.0052?download=true,/doi/epdf/10.1098/rsta.2017.0052,The Royal Society Publishing,"energy,mathematical modelling","Energy management flexibility, risk and optimization"
L. Hollberg and E. H. Cornell and A. Abdelrahmann,2017-8-6,10.1098/rsta.2016.0241,"optical atomic clocks,Yb,time transfer,frequency standard,gravity waves",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0241,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0241?download=true,/doi/epdf/10.1098/rsta.2016.0241,The Royal Society Publishing,"optical atomic clocks,Yb,time transfer,frequency standard,gravity waves,atomic and molecular physics,quantum physics",Optical atomic phase reference and timing
A. Hinton and M. Perea-Ortiz and J. Winch and J. Briggs and S. Freer and D. Moustoukas and S. Powell-Gill and C. Squire and A. Lamb and C. Rammeloo and B. Stray and G. Voulazeris and L. Zhu and A. Kaushik and Y.-H. Lien and A. Niggebaum and A. Rodgers and A. Stabrawa and D. Boddice and S. R. Plant and G. W. Tuckwell and K. Bongs and N. Metje and M. Holynski,2017-8-6,10.1098/rsta.2016.0238,"gravity,gradiometry,survey",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0238,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0238?download=true,/doi/epdf/10.1098/rsta.2016.0238,The Royal Society Publishing,"gravity,gradiometry,survey,atomic and molecular physics",A portable magneto-optical trap with prospects for atom interferometry in civil engineering
Miles J. Padgett and Robert W. Boyd,2017-8-6,10.1098/rsta.2016.0233,"ghost imaging,quantum imaging,parametric down-conversion",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0233,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0233?download=true,/doi/epdf/10.1098/rsta.2016.0233,The Royal Society Publishing,"ghost imaging,quantum imaging,parametric down-conversion,quantum physics",An introduction to ghost imaging quantum and classical
Mitesh Patel and Miles A. Stopher,2017-7-28,10.1098/rsta.2017.0030,"hydrogen,hydride,zirconium,titanium,delayed hydride cracking,stress corrosion cracking",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2017.0030,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2017.0030?download=true,/doi/epdf/10.1098/rsta.2017.0030,The Royal Society Publishing,"hydrogen,hydride,zirconium,titanium,delayed hydride cracking,stress corrosion cracking,electron microscopy,materials science,mechanical engineering",Hydrogen effects in non-ferrous alloys discussion
T. P. Chapman and D. Dye and D. Rugg,2017-7-28,10.1098/rsta.2016.0418,"titanium,zirconium,SIMS,STEM,stress corrosion,hydrogen",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0418,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0418?download=true,/doi/epdf/10.1098/rsta.2016.0418,The Royal Society Publishing,"titanium,zirconium,SIMS,STEM,stress corrosion,hydrogen,materials science","Hydrogen in Ti and Zr alloys industrial perspective, failure modes and mechanistic understanding"
E. Conforto and I. Guillot and X. Feaugas,2017-7-28,10.1098/rsta.2016.0417,"titanium,zirconium,visco-plasticity,solute hydrogen,hydrides,strain hardening",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0417,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0417?download=true,/doi/epdf/10.1098/rsta.2016.0417,The Royal Society Publishing,"titanium,zirconium,visco-plasticity,solute hydrogen,hydrides,strain hardening,crystallography,electron microscopy,materials science",Solute hydrogen and hydride phase implications on the plasticity of zirconium and titanium alloys a review and some recent advances
Miles A. Stopher and E. Luke Simpson,2017-7-28,10.1098/rsta.2017.0028,"hydrogen,metal,corrosion,characterization",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2017.0028,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2017.0028?download=true,/doi/epdf/10.1098/rsta.2017.0028,The Royal Society Publishing,"hydrogen,metal,corrosion,characterization,biomedical engineering,electron microscopy,materials science,nanotechnology,spectroscopy",Hydrogen effects in corrosion discussion
Helmuth Sarmiento Klapper and Jutta Klöwer and Olesya Gosheva,2017-7-28,10.1098/rsta.2016.0415,"nickel alloys,hydrogen embrittlement,oilfield technology",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0415,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0415?download=true,/doi/epdf/10.1098/rsta.2016.0415,The Royal Society Publishing,"nickel alloys,hydrogen embrittlement,oilfield technology,materials science,structural engineering",Hydrogen embrittlement the game changing factor in the applicability of nickel alloys in oilfield technology
Philippe Marcus and Vincent Maurice,2017-7-28,10.1098/rsta.2016.0414,"solid/liquid interface,corrosion,passivation,metals,alloys,surface analysis",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0414,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0414?download=true,/doi/epdf/10.1098/rsta.2016.0414,The Royal Society Publishing,"solid/liquid interface,corrosion,passivation,metals,alloys,surface analysis,materials science",Atomic level characterization in corrosion studies
Felicity F. Dear and Guy C. G. Skinner,2017-7-28,10.1098/rsta.2017.0032,"hydrogen,metal,steels",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2017.0032,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2017.0032?download=true,/doi/epdf/10.1098/rsta.2017.0032,The Royal Society Publishing,"hydrogen,metal,steels,materials science",Mechanisms of hydrogen embrittlement in steels discussion
E. Luke Simpson and Mitesh Patel,2017-7-28,10.1098/rsta.2017.0027,"hydrogen,metal",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2017.0027,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2017.0027?download=true,/doi/epdf/10.1098/rsta.2017.0027,The Royal Society Publishing,"hydrogen,metal,solid-state physics",Hydrogen in steels discussion
Hisao Matsunaga and Osamu Takakuwa and Junichiro Yamabe and Saburo Matsuoka,2017-7-28,10.1098/rsta.2016.0412,"fatigue crack growth,test frequency,high-pressure hydrogen gas,hydrogen charging,Type 304 steel,ductile cast iron",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0412,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2016.0412?download=true,/doi/epdf/10.1098/rsta.2016.0412,The Royal Society Publishing,"fatigue crack growth,test frequency,high-pressure hydrogen gas,hydrogen charging,Type 304 steel,ductile cast iron,materials science",Hydrogen-enhanced fatigue crack growth in steels and its frequency dependence
