No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
72,that,12799,3.49,45,204,1.69
73,state,936,0.26,3,133,1.56
74,from,7673,2.09,24,205,1.52
75,different,1298,0.35,4,176,1.50
76,i,8000,2.18,24,205,1.46
77,light,1002,0.27,3,104,1.46
78,great,1022,0.28,3,163,1.43
79,therefore,1053,0.29,3,143,1.39
80,would,1458,0.40,4,166,1.33
81,upon,2294,0.63,6,158,1.26
82,only,1684,0.46,4,178,1.12
83,my,1301,0.35,3,167,1.08
84,some,2188,0.60,5,189,1.07
85,to,24505,6.68,53,214,0.99
86,will,2857,0.78,6,174,0.95
87,can,1433,0.39,3,148,0.94
88,first,1452,0.40,3,177,0.92
89,not,5341,1.46,11,195,0.92
90,experiments,1959,0.53,4,114,0.90
91,by,11441,3.12,23,215,0.88
92,if,2054,0.56,4,176,0.84
93,or,4754,1.30,9,203,0.80
94,were,3187,0.87,6,192,0.79
95,with,8546,2.33,16,204,0.78
96,may,3237,0.88,6,190,0.77
97,their,2704,0.74,5,189,0.76
98,there,1674,0.46,3,178,0.72
99,only,1684,0.46,3,178,0.71
100,upon,2294,0.63,4,158,0.68
101,the,93740,25.56,159,222,0.64
102,two,2400,0.65,4,181,0.61
103,but,5011,1.37,8,201,0.55
104,this,7612,2.08,12,204,0.53
105,as,8283,2.26,13,206,0.52
106,to,24505,6.68,38,214,0.51
107,had,2593,0.71,4,188,0.50
108,other,2630,0.72,4,192,0.48
109,in,24502,6.68,37,217,0.47
110,one,2667,0.73,4,190,0.46
111,if,2054,0.56,3,176,0.42
112,have,5533,1.51,8,200,0.41
113,with,8546,2.33,12,204,0.36
114,are,4991,1.36,7,198,0.36
115,of,64682,17.64,88,223,0.32
116,no,2259,0.62,3,189,0.28
117,and,27411,7.47,36,219,0.27
118,any,2395,0.65,3,192,0.20
119,more,2440,0.67,3,193,0.17
120,its,4140,1.13,5,191,0.15
121,as,8283,2.26,10,206,0.15
122,it,12481,3.40,15,209,0.14
123,same,2691,0.73,3,184,0.03
124,same,2691,0.73,3,184,0.03
125,be,10896,2.97,12,208,0.01
126,on,6624,1.81,7,217,-0.05
127,by,11441,3.12,12,215,-0.06
128,when,3815,1.04,4,183,-0.06
129,be,10896,2.97,11,208,-0.11
130,an,4081,1.11,4,214,-0.15
131,acid,3105,0.85,3,77,-0.17
132,a,21916,5.98,21,222,-0.19
133,and,27411,7.47,24,219,-0.32
134,the,93740,25.56,77,222,-0.41
135,from,7673,2.09,6,205,-0.48
136,i,8000,2.18,6,205,-0.54
137,of,64682,17.64,43,223,-0.71
138,is,12641,3.45,8,212,-0.79
139,that,12799,3.49,8,204,-0.80
140,not,5341,1.46,3,195,-0.96
141,for,5484,1.50,3,215,-1.00
142,on,6624,1.81,3,217,-1.27
143,this,7612,2.08,3,204,-1.47
144,a,21916,5.98,8,222,-1.58
145,in,24502,6.68,8,217,-1.74
146,which,11882,3.24,3,203,-2.11
147,it,12481,3.40,3,209,-2.18
148,is,12641,3.45,3,212,-2.20
