No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
668,control,28784,11.01,12,3679,0.12
669,simulation,21595,8.26,9,1621,0.12
670,signal,24012,9.19,10,2168,0.12
671,body,16939,6.48,7,2337,0.11
672,experiment,24356,9.32,10,1662,0.10
673,surface,29269,11.20,12,2500,0.10
674,form,27028,10.34,11,4288,0.09
675,difference,29639,11.34,12,3232,0.08
676,wave,19790,7.57,8,1150,0.08
677,bird,12371,4.73,5,717,0.08
678,time,69279,26.51,28,5117,0.08
679,natural,17374,6.65,7,3775,0.07
680,selection,22350,8.55,9,2385,0.07
681,low,19912,7.62,8,4087,0.07
682,future,17430,6.67,7,3809,0.07
683,year,22523,8.62,9,1328,0.06
684,animal,25210,9.65,10,2172,0.05
685,method,35310,13.51,14,3054,0.05
686,study,78644,30.09,31,5162,0.04
687,group,40895,15.65,16,3157,0.03
688,provide,15427,5.90,6,4507,0.02
689,density,18044,6.90,7,2555,0.02
690,issue,23215,8.88,9,5876,0.02
691,significant,15525,5.94,6,3840,0.01
692,order,20793,7.96,8,4171,0.01
693,second,15596,5.97,6,3811,0.01
694,molecular,13033,4.99,5,2270,0.00
695,application,15676,6.00,6,2535,0.00
696,given,26150,10.01,10,4902,-0.00
697,life,15702,6.01,6,2606,-0.00
698,support,15789,6.04,6,3863,-0.01
699,population,42135,16.12,16,2531,-0.01
700,lead,15823,6.05,6,3529,-0.01
701,dynamic,37047,14.18,14,2493,-0.02
702,temperature,29138,11.15,11,2065,-0.02
703,activity,24012,9.19,9,2532,-0.03
704,whether,16045,6.14,6,3938,-0.03
705,relative,16108,6.16,6,3700,-0.04
706,mode,13452,5.15,5,1510,-0.04
707,simulation,21595,8.26,8,1621,-0.05
708,form,27028,10.34,10,4288,-0.05
709,space,18951,7.25,7,2887,-0.05
710,area,32511,12.44,12,2966,-0.05
711,method,35310,13.51,13,3054,-0.06
712,therefore,19052,7.29,7,3068,-0.06
713,strategy,13647,5.22,5,1785,-0.06
714,process,41069,15.72,15,3778,-0.07
715,nature,21960,8.40,8,4643,-0.07
716,need,16473,6.30,6,3768,-0.07
717,transition,16499,6.31,6,2182,-0.07
718,production,13771,5.27,5,2242,-0.08
719,functional,13776,5.27,5,2805,-0.08
720,measurement,16541,6.33,6,1590,-0.08
721,distribution,24853,9.51,9,3508,-0.08
722,human,52500,20.09,19,3272,-0.08
723,risk,16588,6.35,6,1751,-0.08
724,response,39011,14.93,14,3556,-0.09
725,environment,22297,8.53,8,2707,-0.09
726,source,19827,7.59,7,3664,-0.12
727,used,48208,18.45,17,5477,-0.12
728,component,17086,6.54,6,2389,-0.12
729,problem,20026,7.66,7,2523,-0.13
730,sex,17178,6.57,6,876,-0.13
731,resource,14340,5.49,5,1298,-0.13
732,particle,14345,5.49,5,973,-0.13
733,neural,14406,5.51,5,1341,-0.14
734,time,69279,26.51,24,5117,-0.14
735,issue,23215,8.88,8,5876,-0.15
736,system,81480,31.18,28,4529,-0.16
737,behaviour,35034,13.41,12,3468,-0.16
738,well,26286,10.06,9,5223,-0.16
739,parameter,23431,8.97,8,1925,-0.16
740,quantum,14686,5.62,5,685,-0.17
741,associated,23614,9.04,8,4433,-0.18
742,area,32511,12.44,11,2966,-0.18
743,work,26645,10.20,9,4903,-0.18
744,experimental,17832,6.82,6,3591,-0.19
745,table,23834,9.12,8,2982,-0.19
746,available,14924,5.71,5,4179,-0.19
747,mechanism,30000,11.48,10,2869,-0.20
748,shown,27034,10.35,9,4785,-0.20
749,type,27058,10.35,9,3391,-0.20
750,population,42135,16.12,14,2531,-0.20
751,age,15059,5.76,5,1884,-0.20
752,estimate,15082,5.77,5,2056,-0.21
753,feature,15119,5.79,5,1982,-0.21
754,level,36292,13.89,12,3722,-0.21
755,model,110048,42.11,36,4939,-0.23
756,term,24633,9.43,8,2550,-0.24
757,pattern,30807,11.79,10,2705,-0.24
758,significant,15525,5.94,5,3840,-0.25
759,network,31233,11.95,10,2099,-0.26
760,also,78550,30.06,25,5829,-0.27
761,set,22131,8.47,7,4053,-0.27
762,set,22131,8.47,7,4053,-0.27
763,change,63488,24.29,20,4215,-0.28
764,range,25671,9.82,8,4377,-0.30
765,frequency,19351,7.41,6,2411,-0.30
766,flow,22578,8.64,7,2005,-0.30
767,model,110048,42.11,34,4939,-0.31
768,surface,29269,11.20,9,2500,-0.32
769,action,16290,6.23,5,2038,-0.32
770,size,32679,12.51,10,3725,-0.32
771,property,19710,7.54,6,1269,-0.33
772,increased,16623,6.36,5,3586,-0.35
773,work,26645,10.20,8,4903,-0.35
774,analysis,50078,19.16,15,4986,-0.35
775,site,20060,7.68,6,1675,-0.36
776,parameter,23431,8.97,7,1925,-0.36
777,however,40657,15.56,12,653,-0.37
778,male,20333,7.78,6,1023,-0.37
779,although,17012,6.51,5,4368,-0.38
780,gene,37553,14.37,11,1610,-0.39
781,use,34248,13.11,10,5135,-0.39
782,signal,24012,9.19,7,2168,-0.39
783,state,37804,14.47,11,3726,-0.40
784,order,20793,7.96,6,4171,-0.41
785,variable,17344,6.64,5,2489,-0.41
786,experiment,24356,9.32,7,1662,-0.41
787,community,17399,6.66,5,1617,-0.41
788,plant,24541,9.39,7,1319,-0.42
789,complex,24659,9.44,7,4203,-0.43
790,trait,17668,6.76,5,911,-0.44
791,trait,17668,6.76,5,911,-0.44
792,effect,64533,24.69,18,4465,-0.46
793,effect,64533,24.69,18,4465,-0.46
794,potential,25501,9.76,7,4487,-0.48
795,region,29178,11.17,8,2670,-0.48
796,range,25671,9.82,7,4377,-0.49
797,individual,44113,16.88,12,3785,-0.49
798,interaction,36880,14.11,10,3034,-0.50
799,process,41069,15.72,11,3778,-0.51
800,structure,41233,15.78,11,4122,-0.52
801,author,30057,11.50,8,5605,-0.52
802,protein,26372,10.09,7,1289,-0.53
803,example,38482,14.73,10,3345,-0.56
804,material,46205,17.68,12,3466,-0.56
805,analysis,50078,19.16,13,4986,-0.56
806,network,31233,11.95,8,2099,-0.58
807,http,23682,9.06,6,6,-0.59
808,water,28006,10.72,7,2117,-0.61
809,role,28151,10.77,7,4627,-0.62
810,function,44296,16.95,11,4478,-0.62
811,value,40800,15.61,10,3655,-0.64
812,evolution,45093,17.26,11,3544,-0.65
813,dynamic,37047,14.18,9,2493,-0.66
814,growth,20658,7.91,5,2480,-0.66
815,expression,20831,7.97,5,2213,-0.67
816,rate,41745,15.97,10,3488,-0.68
817,across,29697,11.36,7,4156,-0.70
818,response,39011,14.93,9,3556,-0.73
819,found,26014,9.95,6,4782,-0.73
820,condition,35040,13.41,8,2038,-0.75
821,development,26393,10.10,6,3888,-0.75
822,using,57494,22.00,13,5578,-0.76
823,data,75509,28.89,17,5606,-0.77
824,selection,22350,8.55,5,2385,-0.77
825,mean,27127,10.38,6,3120,-0.79
826,variation,22853,8.75,5,2967,-0.81
827,new,41423,15.85,9,5534,-0.82
828,phase,23750,9.09,5,2389,-0.86
829,table,23834,9.12,5,2982,-0.87
830,activity,24012,9.19,5,2532,-0.88
831,research,33766,12.92,7,5506,-0.88
832,approach,34347,13.14,7,4185,-0.91
833,approach,34347,13.14,7,4185,-0.91
834,difference,29639,11.34,6,3232,-0.92
835,distribution,24853,9.51,5,3508,-0.93
836,mechanism,30000,11.48,6,2869,-0.94
837,data,75509,28.89,15,5606,-0.95
838,animal,25210,9.65,5,2172,-0.95
839,energy,36736,14.06,7,2771,-1.01
840,number,42611,16.31,8,5049,-1.03
841,thus,27050,10.35,5,3939,-1.05
842,role,28151,10.77,5,4627,-1.11
843,evolution,45093,17.26,8,3544,-1.11
844,cell,70045,26.80,12,2330,-1.16
845,structure,41233,15.78,7,4122,-1.17
846,new,41423,15.85,7,5534,-1.18
847,increase,29760,11.39,5,4146,-1.19
848,rate,41745,15.97,7,3488,-1.19
849,pattern,30807,11.79,5,2705,-1.24
850,science,30845,11.80,5,4785,-1.24
851,figure,112307,42.98,18,5095,-1.26
852,gene,37553,14.37,6,1610,-1.26
853,social,44681,17.10,7,2019,-1.29
854,high,32019,12.25,5,4862,-1.29
855,research,33766,12.92,5,5506,-1.37
856,level,36292,13.89,5,3722,-1.47
