No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
159,large,3550,4.43,8,240,0.85
160,latter,2229,2.78,5,224,0.85
161,relation,2247,2.81,5,190,0.83
162,curve,3611,4.51,8,138,0.83
163,structure,2800,3.50,6,108,0.78
164,found,5661,7.07,12,264,0.76
165,point,6179,7.72,13,254,0.75
166,upon,3845,4.80,8,198,0.74
167,gas,2547,3.18,5,111,0.65
168,order,2624,3.28,5,231,0.61
169,region,2628,3.28,5,124,0.61
170,change,3851,4.81,7,221,0.54
171,taken,3313,4.14,6,257,0.54
172,observation,3883,4.85,7,156,0.53
173,show,4452,5.56,8,254,0.53
174,root,3422,4.27,6,70,0.49
175,portion,2852,3.56,5,206,0.49
176,given,4675,5.84,8,260,0.45
177,condition,3523,4.40,6,191,0.45
178,first,6500,8.12,11,263,0.44
179,made,5333,6.66,9,264,0.43
180,give,3582,4.47,6,241,0.42
181,fibre,5381,6.72,9,30,0.42
182,difference,3650,4.56,6,228,0.40
183,temperature,6138,7.67,10,133,0.38
184,experiment,7526,9.40,12,144,0.35
185,observation,3883,4.85,6,156,0.31
186,equation,3921,4.90,6,98,0.29
187,series,3391,4.23,5,240,0.24
188,series,3391,4.23,5,240,0.24
189,time,6130,7.66,9,247,0.23
190,also,6231,7.78,9,267,0.21
191,may,10626,13.27,15,268,0.18
192,must,3583,4.47,5,245,0.16
193,number,5862,7.32,8,250,0.13
194,result,6859,8.57,9,236,0.07
195,thus,4590,5.73,6,257,0.07
196,found,5661,7.07,7,264,-0.01
197,obtained,4084,5.10,5,247,-0.03
198,fig,12420,15.51,15,57,-0.05
199,second,4349,5.43,5,247,-0.12
200,made,5333,6.66,6,264,-0.15
201,case,8994,11.23,10,254,-0.17
202,small,4687,5.85,5,258,-0.23
203,seen,4696,5.86,5,257,-0.23
204,number,5862,7.32,6,250,-0.29
205,time,6130,7.66,6,247,-0.35
206,temperature,6138,7.67,6,133,-0.35
207,line,6218,7.76,6,216,-0.37
208,nerve,5241,6.54,5,54,-0.39
209,mean,5893,7.36,5,178,-0.56
210,cell,5962,7.45,5,83,-0.57
211,cell,5962,7.45,5,83,-0.57
212,form,6331,7.91,5,246,-0.66
213,part,8746,10.92,6,258,-0.86
