No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
107,device,5921,2.34,21,596,3.17
108,illustrated,2839,1.12,10,1527,3.16
109,proved,1704,0.67,6,943,3.16
110,consequence,10397,4.10,35,1643,3.09
111,readily,2098,0.83,7,1281,3.08
112,remarkable,1511,0.60,5,951,3.07
113,majority,3702,1.46,12,1989,3.04
114,nevertheless,3461,1.37,11,494,3.01
115,empirical,6608,2.61,21,2012,3.01
116,already,6320,2.49,20,2915,3.00
117,smooth,2848,1.12,9,793,3.00
118,unlike,2264,0.89,7,1527,2.97
119,never,2299,0.91,7,1421,2.95
120,consists,2637,1.04,8,1583,2.94
121,exist,4630,1.83,14,2075,2.94
122,remark,1992,0.79,6,343,2.93
123,relate,1662,0.66,5,1111,2.93
124,voice,1698,0.67,5,172,2.90
125,illustrate,2387,0.94,7,1440,2.89
126,harmonic,2062,0.81,6,407,2.88
127,former,2063,0.81,6,1253,2.88
128,established,4836,1.91,14,2277,2.88
129,awareness,1730,0.68,5,476,2.87
130,rely,2462,0.97,7,1492,2.85
131,opinion,2474,0.98,7,731,2.84
132,asymptotic,2140,0.84,6,511,2.83
133,noted,4397,1.73,12,2056,2.79
134,simple,11030,4.35,30,3557,2.79
135,observe,3341,1.32,9,1614,2.77
136,created,2971,1.17,8,1582,2.77
137,scientific,7059,2.78,19,2124,2.77
138,interesting,4486,1.77,12,2283,2.76
139,actual,3386,1.34,9,1666,2.75
140,basic,6031,2.38,16,2652,2.75
141,express,2643,1.04,7,1135,2.75
142,express,2643,1.04,7,1135,2.75
143,abstract,4547,1.79,12,610,2.74
144,precisely,1901,0.75,5,961,2.74
145,together,9595,3.78,25,3309,2.72
146,seems,4615,1.82,12,2217,2.72
147,decreasing,2326,0.92,6,1329,2.71
148,explanation,5074,2.00,13,1565,2.70
149,rest,3172,1.25,8,1339,2.68
150,regardless,1990,0.78,5,1226,2.67
151,largest,3185,1.26,8,1600,2.67
152,rich,2396,0.95,6,1313,2.67
153,eigenvalue,2405,0.95,6,259,2.66
154,every,5626,2.22,14,2418,2.66
155,statement,2030,0.80,5,523,2.64
156,based,30455,12.01,75,5744,2.64
157,rely,2462,0.97,6,1492,2.63
158,sometimes,3412,1.35,8,1746,2.57
159,half,3860,1.52,9,1865,2.56
160,capture,5584,2.20,13,1870,2.56
161,claim,2148,0.85,5,602,2.56
162,sphere,2151,0.85,5,355,2.56
163,exactly,2172,0.86,5,1213,2.54
164,even,24418,9.63,56,5400,2.54
165,explain,6147,2.42,14,2713,2.53
166,caused,5301,2.09,12,2448,2.52
167,obvious,2231,0.88,5,1373,2.51
168,turn,6753,2.66,15,2133,2.49
169,outer,3154,1.24,7,869,2.49
170,attention,7254,2.86,16,2201,2.48
171,true,5520,2.18,12,2224,2.46
172,argue,2766,1.09,6,1348,2.46
173,find,8807,3.47,19,3122,2.45
174,recognition,5579,2.20,12,1256,2.45
175,know,4200,1.66,9,1756,2.44
176,establish,2393,0.94,5,1450,2.41
177,people,9581,3.78,20,1417,2.40
178,recognized,2411,0.95,5,1368,2.39
179,viscosity,2452,0.97,5,419,2.37
180,assumption,8384,3.31,17,1892,2.36
181,connected,3977,1.57,8,1646,2.35
182,necessary,7012,2.77,14,3084,2.34
183,government,2507,0.99,5,605,2.34
184,agreement,4670,1.84,9,1827,2.29
185,combined,6235,2.46,12,2880,2.29
186,coupled,5736,2.26,11,2028,2.28
187,causal,4728,1.86,9,927,2.27
188,latter,5790,2.28,11,2619,2.27
189,equivalent,4755,1.88,9,1970,2.26
190,view,10601,4.18,20,2775,2.26
191,sum,3747,1.48,7,1416,2.24
192,isolation,3217,1.27,6,863,2.24
193,may,69902,27.57,130,6012,2.24
194,namely,3228,1.27,6,1269,2.24
195,several,17441,6.88,32,4971,2.22
196,definition,7090,2.80,13,1711,2.22
197,classical,6570,2.59,12,1644,2.21
198,argument,3890,1.53,7,937,2.19
199,mentioned,2813,1.11,5,1486,2.17
200,actual,3386,1.34,6,1666,2.17
201,heating,3397,1.34,6,541,2.16
202,real,6245,2.46,11,2180,2.16
203,exists,3410,1.35,6,1449,2.16
204,much,16618,6.55,29,4870,2.15
205,assuming,3440,1.36,6,1748,2.14
206,refer,2873,1.13,5,1632,2.14
207,often,17255,6.81,30,4466,2.14
208,understood,3454,1.36,6,1559,2.14
209,widespread,2886,1.14,5,1523,2.13
210,numerous,2898,1.14,5,1703,2.13
211,given,29060,11.46,50,5462,2.12
212,confirmed,2909,1.15,5,1558,2.12
213,widely,4119,1.62,7,2375,2.11
214,opposite,2965,1.17,5,1572,2.10
215,equivalent,4755,1.88,8,1970,2.09
216,allows,7161,2.82,12,3261,2.09
217,easily,3581,1.41,6,2075,2.09
218,concern,3585,1.41,6,932,2.09
219,remains,7769,3.06,13,3417,2.08
220,picture,3010,1.19,5,1082,2.07
221,actually,3012,1.19,5,1582,2.07
222,address,4881,1.93,8,2152,2.05
223,recent,17286,6.82,28,4898,2.04
224,certain,6810,2.69,11,2958,2.03
225,suggested,6222,2.45,10,2894,2.03
226,strongly,6862,2.71,11,2948,2.02
227,existence,4395,1.73,7,1784,2.01
228,look,3156,1.24,5,1524,2.01
229,detector,3188,1.26,5,365,1.99
230,weak,5105,2.01,8,1657,1.99
231,combination,8316,3.28,13,2805,1.99
232,led,6406,2.53,10,2747,1.98
233,latter,5790,2.28,9,2619,1.98
234,almost,5230,2.06,8,2751,1.96
235,arise,3298,1.30,5,1723,1.94
236,simply,4646,1.83,7,2345,1.93
237,interpretation,5993,2.36,9,1911,1.93
238,according,8008,3.16,12,3192,1.93
239,others,9352,3.69,14,2539,1.92
240,characterized,5383,2.12,8,2507,1.91
241,known,14912,5.88,22,4645,1.90
242,generalized,3463,1.37,5,1460,1.87
243,considering,4886,1.93,7,2488,1.86
244,expect,3491,1.38,5,1836,1.86
245,limited,9812,3.87,14,3710,1.85
246,apparent,3510,1.38,5,1807,1.85
247,great,5631,2.22,8,2416,1.85
248,primate,8487,3.35,12,686,1.84
249,make,14959,5.90,21,3799,1.83
250,telomere,3580,1.41,5,71,1.82
251,correlate,3584,1.41,5,787,1.82
252,crucial,3629,1.43,5,1967,1.80
253,main,10304,4.06,14,3755,1.78
254,closely,3681,1.45,5,2088,1.78
255,use,38394,15.14,52,5711,1.78
256,reward,3701,1.46,5,402,1.78
257,might,18651,7.36,25,4043,1.76
258,emotion,3755,1.48,5,312,1.76
259,category,5269,2.08,7,667,1.75
260,limited,9812,3.87,13,3710,1.75
261,conclusion,7579,2.99,10,3779,1.74
262,problem,22804,9.00,30,2859,1.74
263,assumption,8384,3.31,11,1892,1.73
264,one,3830,1.51,5,6571,1.73
265,mathematical,7706,3.04,10,1848,1.72
266,periodic,4632,1.83,6,961,1.72
267,purpose,3862,1.52,5,1076,1.71
268,physical,14073,5.55,18,3512,1.70
269,turbulent,3919,1.55,5,366,1.69
270,language,12554,4.95,16,1278,1.69
271,theorem,6278,2.48,8,557,1.69
272,connection,5502,2.17,7,1130,1.69
273,hand,7873,3.11,10,893,1.69
274,linked,5517,2.18,7,2379,1.69
275,discus,4732,1.87,6,8,1.68
276,least,11072,4.37,14,4070,1.68
277,infant,5545,2.19,7,396,1.68
278,old,3964,1.56,5,1263,1.68
279,culture,7965,3.14,10,982,1.67
280,despite,7181,2.83,9,3404,1.67
281,consistent,10434,4.12,13,3438,1.66
282,good,8850,3.49,11,2975,1.66
283,require,6490,2.56,8,3093,1.64
284,wavelength,4093,1.61,5,633,1.63
285,growing,4125,1.63,5,1939,1.62
286,far,7443,2.94,9,3084,1.62
287,typically,8281,3.27,10,3026,1.61
288,known,14912,5.88,18,4645,1.61
289,principle,9139,3.60,11,1411,1.61
290,law,7512,2.96,9,1169,1.60
291,hydrogen,5846,2.31,7,582,1.60
292,appears,5890,2.32,7,2685,1.59
293,probably,5068,2.00,6,2143,1.59
294,explained,4226,1.67,5,2143,1.58
295,reflect,4230,1.67,5,2154,1.58
296,chimpanzee,5937,2.34,7,269,1.58
297,demonstrated,6802,2.68,8,2915,1.58
298,suggest,10313,4.07,12,3691,1.56
299,basic,6031,2.38,7,2652,1.56
300,clear,8644,3.41,10,3553,1.55
301,small,24234,9.56,28,5183,1.55
302,divergence,4342,1.71,5,923,1.55
303,sensitive,4348,1.72,5,2052,1.54
304,monkey,5224,2.06,6,339,1.54
305,light,18366,7.24,21,3123,1.54
306,century,4373,1.72,5,1019,1.54
307,researcher,4394,1.73,5,175,1.53
308,however,45260,17.85,51,743,1.51
309,difficult,6273,2.47,7,2917,1.50
310,theorem,6278,2.48,7,557,1.50
311,practice,6288,2.48,7,1127,1.50
312,important,26285,10.37,29,5644,1.48
313,occurs,7257,2.86,8,2888,1.48
314,little,6351,2.51,7,2955,1.48
315,define,4557,1.80,5,2060,1.48
316,map,10067,3.97,11,1697,1.47
317,operator,6418,2.53,7,552,1.47
318,quantum,15604,6.15,17,783,1.47
319,finite,4600,1.81,5,1301,1.46
320,mind,4610,1.82,5,961,1.46
321,still,11997,4.73,13,4381,1.46
322,patient,7383,2.91,8,417,1.46
323,always,5558,2.19,6,2784,1.45
324,participant,10198,4.02,11,325,1.45
325,taking,4640,1.83,5,2447,1.45
326,note,13938,5.50,15,3506,1.45
327,currently,4679,1.85,5,2201,1.44
328,multiple,17852,7.04,19,4422,1.43
329,discussed,8468,3.34,9,3077,1.43
330,full,7562,2.98,8,3064,1.42
331,representation,10423,4.11,11,1772,1.42
332,agent,8536,3.37,9,618,1.42
333,experimental,20013,7.89,21,4001,1.41
334,essential,5753,2.27,6,2447,1.40
335,indeed,9614,3.79,10,1938,1.40
336,owing,7696,3.04,8,2591,1.40
337,stress,19254,7.59,20,2005,1.40
338,point,27945,11.02,29,4256,1.40
339,become,8678,3.42,9,3767,1.39
340,profile,8694,3.43,9,1322,1.39
341,bound,5808,2.29,6,1136,1.39
342,though,6841,2.70,7,2619,1.38
343,able,9844,3.88,10,3847,1.36
344,possible,21663,8.54,22,5237,1.36
345,moreover,6904,2.72,7,95,1.36
346,section,11871,4.68,12,2096,1.36
347,projection,4951,1.95,5,659,1.36
348,equation,37660,14.85,38,2203,1.36
349,useful,6037,2.38,6,2840,1.33
350,situation,6051,2.39,6,1484,1.33
351,general,16173,6.38,16,4301,1.33
352,technology,11160,4.40,11,1591,1.32
353,extinction,5080,2.00,5,611,1.32
354,relation,10202,4.02,10,2578,1.31
355,member,7201,2.84,7,762,1.30
356,limit,12365,4.88,12,2433,1.30
357,cultural,10348,4.08,10,944,1.29
358,typical,5194,2.05,5,2395,1.29
359,ground,5207,2.05,5,1316,1.28
360,last,7298,2.88,7,2940,1.28
361,usually,5222,2.06,5,2400,1.28
362,relevant,8356,3.30,8,3309,1.28
363,relevant,8356,3.30,8,3309,1.28
364,difficult,6273,2.47,6,2917,1.28
365,indicated,5229,2.06,5,2300,1.28
366,path,5234,2.06,5,1271,1.28
367,object,9493,3.74,9,926,1.27
368,although,19025,7.50,18,4868,1.26
369,phenomenon,8548,3.37,8,1424,1.25
370,seen,9621,3.79,9,3447,1.25
371,seen,9621,3.79,9,3447,1.25
372,minimum,5374,2.12,5,1786,1.24
373,fusion,5388,2.13,5,624,1.23
374,symmetry,5396,2.13,5,857,1.23
375,symmetry,5396,2.13,5,857,1.23
376,world,11901,4.69,11,2479,1.23
377,proof,5411,2.13,5,632,1.23
378,effective,9753,3.85,9,2977,1.23
379,using,63987,25.24,59,6207,1.23
380,human,58660,23.14,54,3620,1.22
381,well,29405,11.60,27,5833,1.22
382,scaling,5474,2.16,5,1159,1.21
383,event,18632,7.35,17,1389,1.21
384,might,18651,7.36,17,4043,1.21
385,result,58171,22.95,53,4902,1.21
386,allow,7693,3.03,7,3490,1.21
387,side,7712,3.04,7,2195,1.20
388,true,5520,2.18,5,2224,1.20
389,early,19874,7.84,18,3842,1.20
390,fundamental,6636,2.62,6,2623,1.20
391,found,28849,11.38,26,5324,1.19
392,life,17772,7.01,16,2876,1.19
393,changing,5572,2.20,5,2367,1.19
394,zero,6690,2.64,6,1825,1.19
395,policy,6695,2.64,6,773,1.18
396,reason,6698,2.64,6,1706,1.18
397,called,5589,2.20,5,2384,1.18
398,pair,8971,3.54,8,1440,1.18
399,shown,30373,11.98,27,5352,1.17
400,block,5627,2.22,5,956,1.17
401,mechanic,5652,2.23,5,8,1.17
402,highly,12451,4.91,11,4265,1.16
403,suggests,9056,3.57,8,3540,1.16
404,relatively,10216,4.03,9,3783,1.16
405,smaller,7947,3.13,7,3070,1.16
406,scenario,10219,4.03,9,1246,1.16
407,culture,7965,3.14,7,982,1.16
408,prior,8021,3.16,7,2532,1.15
409,linear,12615,4.98,11,2909,1.14
410,close,8030,3.17,7,3313,1.14
411,characteristic,10335,4.08,9,1813,1.14
412,best,6924,2.73,6,3008,1.14
413,large,30189,11.91,26,5415,1.13
414,final,8128,3.21,7,3752,1.13
415,turbulence,5820,2.30,5,330,1.12
416,derived,8150,3.21,7,3045,1.12
417,lead,17472,6.89,15,3905,1.12
418,description,5825,2.30,5,2078,1.12
419,space,20978,8.27,18,3198,1.12
420,uncertainty,10492,4.14,9,1353,1.12
421,clearly,5842,2.30,5,2658,1.12
422,likely,18752,7.40,16,4239,1.11
423,scientific,7059,2.78,6,2124,1.11
424,recently,8246,3.25,7,2988,1.11
425,observed,27119,10.70,23,4774,1.10
426,different,60243,23.76,51,6253,1.10
427,key,14207,5.60,12,4236,1.10
428,lattice,5992,2.36,5,562,1.08
429,interpretation,5993,2.36,5,1911,1.08
430,long,12012,4.74,10,4140,1.08
431,since,14507,5.72,12,4072,1.07
432,occurs,7257,2.86,6,2888,1.07
433,discussed,8468,3.34,7,3077,1.07
434,obtain,6052,2.39,5,2388,1.07
435,offspring,6074,2.40,5,688,1.06
436,equation,37660,14.85,31,2203,1.06
437,previous,10939,4.31,9,3853,1.06
438,upon,7323,2.89,6,2846,1.05
439,local,19563,7.72,16,3643,1.05
440,along,14682,5.79,12,3948,1.05
441,presence,12240,4.83,10,3759,1.05
442,regime,7345,2.90,6,965,1.05
443,simple,11030,4.35,9,3557,1.05
444,let,6136,2.42,5,1321,1.05
445,present,22100,8.72,18,5046,1.05
446,addition,13510,5.33,11,3264,1.05
447,individual,46894,18.50,38,4173,1.04
448,suggested,6222,2.45,5,2894,1.03
449,efficiency,6238,2.46,5,1553,1.02
450,possibility,6252,2.47,5,2393,1.02
451,modern,6262,2.47,5,1927,1.02
452,figure,124677,49.18,99,5672,1.01
453,total,16373,6.46,13,3769,1.01
454,hypothesis,12631,4.98,10,2176,1.01
455,iii,7580,2.99,6,491,1.00
456,rather,13919,5.49,11,4401,1.00
457,experience,10226,4.03,8,1969,0.99
458,deep,7699,3.04,6,1787,0.98
459,calculation,6417,2.53,5,1081,0.98
460,theoretical,9033,3.56,7,2949,0.97
461,dimension,7745,3.06,6,1015,0.97
462,underlying,7755,3.06,6,3000,0.97
463,result,58171,22.95,45,4902,0.97
464,longer,6474,2.55,5,2869,0.97
465,motor,6478,2.56,5,767,0.97
466,must,11712,4.62,9,3620,0.96
467,equal,6514,2.57,5,2345,0.96
468,similar,23554,9.29,18,5523,0.95
469,success,6551,2.58,5,1667,0.95
470,organism,9185,3.62,7,702,0.95
471,classical,6570,2.59,5,1644,0.95
472,amplitude,7899,3.12,6,1149,0.95
473,empirical,6608,2.61,5,2012,0.94
474,first,39829,15.71,30,6053,0.93
475,due,19986,7.88,15,4522,0.93
476,absence,6669,2.63,5,2846,0.93
477,case,48023,18.94,36,5044,0.93
478,corresponding,10714,4.23,8,3179,0.92
479,generally,8043,3.17,6,3072,0.92
480,may,69902,27.57,52,6012,0.92
481,task,13457,5.31,10,1400,0.91
482,general,16173,6.38,12,4301,0.91
483,account,10789,4.26,8,3331,0.91
484,capacity,9443,3.72,7,2044,0.91
485,beyond,8109,3.20,6,3331,0.91
486,showed,10829,4.27,8,3286,0.91
487,act,6778,2.67,5,2152,0.90
488,object,9493,3.74,7,926,0.90
489,follows,6793,2.68,5,1756,0.90
490,state,42165,16.63,31,4145,0.90
491,demonstrated,6802,2.68,5,2915,0.90
492,matter,8168,3.22,6,1871,0.90
493,cause,10891,4.30,8,2516,0.90
494,could,35467,13.99,26,5558,0.89
495,independent,8211,3.24,6,3300,0.89
496,proposed,9605,3.79,7,3192,0.89
497,larger,13763,5.43,10,3991,0.88
498,technique,11035,4.35,8,1321,0.88
499,important,26285,10.37,19,5644,0.87
500,finding,11069,4.37,8,2216,0.87
501,core,8303,3.28,6,2117,0.87
502,near,6928,2.73,5,2595,0.87
503,yield,6939,2.74,5,1590,0.87
504,tion,6940,2.74,5,2552,0.87
505,generation,11151,4.40,8,2437,0.86
506,amount,8365,3.30,6,2686,0.86
507,language,12554,4.95,9,1278,0.86
508,need,18275,7.21,13,4192,0.85
509,including,22506,8.88,16,5239,0.85
510,either,14122,5.57,10,4622,0.84
511,needed,7146,2.82,5,2890,0.83
512,fact,11466,4.52,8,3279,0.82
513,evidence,25865,10.20,18,4292,0.82
514,consider,11507,4.54,8,3484,0.82
515,member,7201,2.84,5,762,0.82
516,interval,7205,2.84,5,1210,0.82
517,provides,8653,3.41,6,3857,0.81
518,ing,11543,4.55,8,3337,0.81
519,nature,24567,9.69,17,5153,0.81
520,better,10171,4.01,7,3761,0.80
521,positive,13143,5.18,9,3251,0.80
522,zone,7310,2.88,5,954,0.79
523,ability,13179,5.20,9,3376,0.79
524,shift,8789,3.47,6,1988,0.79
525,particle,16131,6.36,11,1100,0.79
526,made,11732,4.63,8,4137,0.79
527,constant,13252,5.23,9,2676,0.78
528,previously,7364,2.90,5,3104,0.78
529,patient,7383,2.91,5,417,0.78
530,could,35467,13.99,24,5558,0.78
531,respectively,13316,5.25,9,1087,0.78
532,yet,8885,3.50,6,3286,0.78
533,represent,8912,3.52,6,3561,0.77
534,world,11901,4.69,8,2479,0.77
535,knowledge,10447,4.12,7,2685,0.76
536,help,8969,3.54,6,3133,0.76
537,expression,22481,8.87,15,2463,0.76
538,uncertainty,10492,4.14,7,1353,0.76
539,considered,13495,5.32,9,4209,0.76
540,suggests,9056,3.57,6,3540,0.75
541,theory,31801,12.54,21,3695,0.74
542,standard,12130,4.78,8,3135,0.74
543,place,7601,3.00,5,2461,0.74
544,principle,9139,3.60,6,1411,0.74
545,give,9140,3.61,6,2520,0.73
546,random,9163,3.61,6,2238,0.73
547,matrix,12235,4.83,8,1639,0.73
548,term,27637,10.90,18,2844,0.72
549,used,53835,21.24,35,6100,0.72
550,high,35385,13.96,23,5426,0.72
551,mathematical,7706,3.04,5,1848,0.72
552,particular,17007,6.71,11,4006,0.71
553,rather,13919,5.49,9,4401,0.71
554,strong,12408,4.89,8,3967,0.71
555,take,10861,4.28,7,3323,0.71
556,ii,17072,6.73,11,1266,0.71
557,ion,7764,3.06,5,866,0.71
558,solution,23378,9.22,15,2422,0.70
559,correlation,11011,4.34,7,2061,0.69
560,error,11029,4.35,7,1770,0.69
561,subject,15758,6.22,10,6526,0.69
562,occur,9455,3.73,6,3364,0.69
563,key,14207,5.60,9,4236,0.68
564,se,7894,3.11,5,1873,0.68
565,hypothesis,12631,4.98,8,2176,0.68
566,finding,11069,4.37,7,2216,0.68
567,least,11072,4.37,7,4070,0.68
568,strength,9499,3.75,6,2034,0.68
569,involved,9527,3.76,6,3058,0.68
570,central,9532,3.76,6,3147,0.67
571,directly,9546,3.77,6,3861,0.67
572,behavioural,9553,3.77,6,1692,0.67
573,distance,12762,5.03,8,2282,0.67
574,defined,12765,5.04,8,3754,0.67
575,memory,11211,4.42,7,1195,0.66
576,based,30455,12.01,19,5744,0.66
577,complex,27308,10.77,17,4637,0.66
578,see,38606,15.23,24,4896,0.66
579,chemical,11263,4.44,7,1958,0.66
580,single,19422,7.66,12,4741,0.65
581,domain,14569,5.75,9,1747,0.65
582,observation,17823,7.03,11,2362,0.65
583,degree,9724,3.84,6,2697,0.65
584,complexity,8147,3.21,5,2062,0.64
585,context,16326,6.44,10,3203,0.63
586,bird,13074,5.16,8,760,0.63
587,right,14758,5.82,9,2216,0.63
588,independent,8211,3.24,5,3300,0.63
589,origin,13142,5.18,8,2260,0.63
590,consider,11507,4.54,7,3484,0.63
591,specific,18150,7.16,11,4653,0.62
592,word,8278,3.27,5,518,0.61
593,crystal,8326,3.28,5,684,0.61
594,numerical,9996,3.94,6,1783,0.61
595,estimate,16729,6.60,10,2284,0.60
596,lower,18423,7.27,11,4382,0.60
597,property,21854,8.62,13,1399,0.59
598,mode,15167,5.98,9,1708,0.59
599,da,8483,3.35,5,1267,0.58
600,algorithm,8493,3.35,5,1108,0.58
601,higher,23960,9.45,14,4885,0.57
602,case,48023,18.94,28,5044,0.56
603,transfer,8614,3.40,5,1850,0.56
604,extreme,8618,3.40,5,1825,0.56
605,system,89800,35.42,52,5055,0.55
606,line,24207,9.55,14,3294,0.55
607,initial,13836,5.46,8,3634,0.55
608,major,12120,4.78,7,3716,0.55
609,noise,8661,3.42,5,1139,0.55
610,consequence,10397,4.10,6,1643,0.55
611,product,8673,3.42,5,1699,0.55
612,knowledge,10447,4.12,6,2685,0.54
613,support,17474,6.89,10,4276,0.54
614,framework,12281,4.84,7,2790,0.53
615,shift,8789,3.47,5,1988,0.53
616,increasing,12346,4.87,7,3984,0.52
617,curve,8826,3.48,5,1202,0.52
618,length,14157,5.58,8,2626,0.52
619,way,19544,7.71,11,3949,0.51
620,way,19544,7.71,11,3949,0.51
621,group,44420,17.52,25,3500,0.51
622,yet,8885,3.50,5,3286,0.51
623,female,19572,7.72,11,1093,0.51
624,chromosome,8903,3.51,5,389,0.51
625,related,16147,6.37,9,4721,0.50
626,obtained,14391,5.68,8,3542,0.49
627,concept,12617,4.98,7,2058,0.49
628,tree,12655,4.99,7,1097,0.49
629,cost,14465,5.71,8,1752,0.49
630,stable,9045,3.57,5,2427,0.49
631,since,14507,5.72,8,4072,0.48
632,biological,12709,5.01,7,2989,0.48
633,given,29060,11.46,16,5462,0.48
634,would,34557,13.63,19,5533,0.48
635,scale,25507,10.06,14,3349,0.48
636,correlation,11011,4.34,6,2061,0.47
637,light,18366,7.24,10,3123,0.47
638,pathogen,9191,3.63,5,539,0.46
639,question,14712,5.80,8,2726,0.46
640,whereas,9209,3.63,5,3367,0.46
641,example,42496,16.76,23,3742,0.46
642,thermal,9247,3.65,5,1438,0.46
643,event,18632,7.35,10,1389,0.44
644,variable,18698,7.38,10,2719,0.44
645,composition,9352,3.69,5,1800,0.44
646,nonlinear,11231,4.43,6,1685,0.44
647,thus,29955,11.82,16,4395,0.44
648,family,9361,3.69,5,1673,0.44
649,family,9361,3.69,5,1673,0.44
650,spectrum,11239,4.43,6,1480,0.44
651,child,13117,5.17,7,550,0.44
652,energy,41232,16.26,22,3102,0.44
653,measure,16923,6.68,9,2809,0.43
654,following,18854,7.44,10,4985,0.43
655,also,86985,34.31,46,6500,0.42
656,constant,13252,5.23,7,2676,0.42
657,infection,13340,5.26,7,756,0.41
658,directly,9546,3.77,5,3861,0.41
659,genetic,19115,7.54,10,2230,0.41
660,people,9581,3.78,5,1417,0.40
661,together,9595,3.78,5,3309,0.40
662,would,34557,13.63,18,5533,0.40
663,study,86502,34.12,45,5724,0.40
664,insect,9623,3.80,5,670,0.40
665,communication,9631,3.80,5,1246,0.40
