No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
201,current,4187,5.06,6,151,0.25
202,show,5140,6.21,7,292,0.17
203,method,3675,4.44,5,264,0.17
204,observation,4410,5.33,6,177,0.17
205,found,6652,8.04,9,309,0.16
206,made,5951,7.19,8,308,0.15
207,thus,5369,6.49,7,301,0.11
208,case,11029,13.33,14,301,0.07
209,result,7932,9.59,10,280,0.06
210,nerve,3980,4.81,5,51,0.06
211,effect,4823,5.83,6,240,0.04
212,condition,4034,4.88,5,230,0.04
213,change,4044,4.89,5,265,0.03
214,must,4047,4.89,5,294,0.03
215,time,6714,8.12,8,286,-0.02
216,observation,4410,5.33,5,177,-0.09
217,give,4421,5.34,5,290,-0.10
218,fig,12594,15.23,14,62,-0.12
219,pressure,4579,5.54,5,155,-0.15
220,series,4646,5.62,5,285,-0.17
221,line,7627,9.22,8,250,-0.20
222,effect,4823,5.83,5,240,-0.22
223,given,5797,7.01,6,306,-0.22
224,temperature,7913,9.57,8,164,-0.26
225,obtained,4954,5.99,5,290,-0.26
226,seen,4980,6.02,5,301,-0.27
227,value,9533,11.53,9,241,-0.36
228,time,6714,8.12,6,286,-0.44
229,form,7052,8.53,6,295,-0.51
230,made,5951,7.19,5,308,-0.52
231,number,7393,8.94,6,297,-0.57
232,number,7393,8.94,6,297,-0.57
233,line,7627,9.22,6,250,-0.62
234,result,7932,9.59,6,280,-0.68
235,cell,7002,8.47,5,101,-0.76
236,mean,7087,8.57,5,214,-0.78
237,value,9533,11.53,5,241,-1.20
