No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
59,many,17651,7.37,87,3008,3.56
60,implies,1626,0.68,8,799,3.56
61,rely,1021,0.43,5,676,3.55
62,illustrated,1514,0.63,7,832,3.47
63,quite,2045,0.85,9,1111,3.40
64,certain,3436,1.43,15,1540,3.39
65,proof,1413,0.59,6,271,3.35
66,empirical,3006,1.25,12,907,3.26
67,related,7819,3.26,30,2360,3.20
68,stem,4244,1.77,16,483,3.18
69,consequence,5412,2.26,20,917,3.15
70,except,1378,0.58,5,789,3.12
71,majority,1962,0.82,7,1099,3.10
72,actual,1716,0.72,6,883,3.07
73,find,3811,1.59,13,1471,3.03
74,every,2743,1.14,9,1252,2.98
75,simple,5863,2.45,19,1851,2.96
76,heating,1895,0.79,6,259,2.92
77,scientific,3866,1.61,12,1212,2.90
78,recognition,2310,0.96,7,731,2.86
79,infant,2712,1.13,8,183,2.82
80,equivalent,2401,1.00,7,974,2.80
81,nevertheless,1724,0.72,5,247,2.80
82,simply,2500,1.04,7,1251,2.75
83,concern,2178,0.91,6,570,2.72
84,basic,3270,1.36,9,1432,2.72
85,considering,2212,0.92,6,1151,2.70
86,exist,2226,0.93,6,1044,2.69
87,seems,2696,1.13,7,1279,2.64
88,based,14252,5.95,37,2865,2.64
89,even,12543,5.23,32,2764,2.61
90,existence,1993,0.83,5,920,2.59
91,latter,2806,1.17,7,1354,2.58
92,latter,2806,1.17,7,1354,2.58
93,interesting,2406,1.00,6,1218,2.58
94,market,2076,0.87,5,285,2.53
95,true,2509,1.05,6,1111,2.52
96,people,4633,1.93,11,809,2.51
97,compound,2130,0.89,5,271,2.49
98,view,5541,2.31,13,1508,2.49
99,capture,2566,1.07,6,864,2.49
100,established,2633,1.10,6,1235,2.45
101,widely,2220,0.93,5,1255,2.43
102,coupled,3221,1.34,7,1102,2.38
103,appears,3374,1.41,7,1467,2.31
104,recently,4882,2.04,10,1681,2.30
105,already,3454,1.44,7,1581,2.28
106,primate,3464,1.45,7,364,2.28
107,real,2980,1.24,6,1141,2.27
108,combined,3001,1.25,6,1420,2.26
109,empirical,3006,1.25,6,907,2.26
110,definition,3037,1.27,6,801,2.24
111,classical,3045,1.27,6,805,2.24
112,led,3172,1.32,6,1464,2.18
113,probably,3180,1.33,6,1343,2.18
114,experimental,9542,3.98,18,2013,2.18
115,necessary,3716,1.55,7,1602,2.17
116,patient,5334,2.23,10,284,2.17
117,attention,3839,1.60,7,1126,2.13
118,optimal,2744,1.15,5,813,2.13
119,final,3346,1.40,6,1535,2.10
120,called,2791,1.16,5,1188,2.10
121,usually,2810,1.17,5,1268,2.09
122,nonlinear,5081,2.12,9,790,2.09
123,often,8504,3.55,15,2283,2.08
124,previous,4613,1.92,8,1809,2.06
125,suggested,3490,1.46,6,1587,2.04
126,situation,2920,1.22,5,821,2.04
127,far,4098,1.71,7,1682,2.03
128,despite,3533,1.47,6,1663,2.02
129,course,2960,1.24,5,948,2.02
130,limited,4744,1.98,8,1855,2.01
131,caused,2970,1.24,5,1349,2.01
132,theoretical,4219,1.76,7,1398,1.99
133,given,13398,5.59,22,2709,1.98
134,may,34943,14.58,57,3097,1.97
135,decade,3149,1.31,5,482,1.93
136,must,6337,2.64,10,1982,1.92
137,hypothesis,5735,2.39,9,1080,1.91
138,strongly,3209,1.34,5,1474,1.90
139,discussed,4493,1.87,7,1640,1.90
140,several,9643,4.02,15,2608,1.90
141,combination,3914,1.63,6,1418,1.88
142,seen,5230,2.18,8,1838,1.87
143,best,3272,1.37,5,1509,1.87
144,might,9895,4.13,15,2174,1.86
145,finding,5279,2.20,8,1136,1.86
146,remains,4040,1.69,6,1747,1.83
147,much,9465,3.95,14,2615,1.83
148,fundamental,3400,1.42,5,1401,1.82
149,total,7623,3.18,11,1796,1.79
150,use,19421,8.10,28,2843,1.79
151,relevant,4179,1.74,6,1627,1.78
152,indeed,4880,2.04,7,1059,1.78
153,suggested,3490,1.46,5,1587,1.78
154,demonstrated,3499,1.46,5,1513,1.78
155,highly,6319,2.64,9,2190,1.77
156,make,7784,3.25,11,2042,1.76
157,found,13516,5.64,19,2633,1.75
158,organism,5009,2.09,7,397,1.74
159,difficult,3607,1.51,5,1594,1.73
160,difficult,3607,1.51,5,1594,1.73
161,defined,5789,2.42,8,1824,1.73
162,however,23287,9.72,32,354,1.72
163,phenomenon,3658,1.53,5,734,1.71
164,little,3684,1.54,5,1619,1.70
165,numerical,4424,1.85,6,832,1.70
166,conclusion,3704,1.55,5,1711,1.69
167,place,4460,1.86,6,1390,1.69
168,prior,3723,1.55,5,1249,1.69
169,others,4534,1.89,6,1329,1.67
170,according,3792,1.58,5,1561,1.66
171,point,12982,5.42,17,2154,1.65
172,recent,10029,4.18,13,2623,1.64
173,suggest,5477,2.29,7,1941,1.61
174,main,4731,1.97,6,1789,1.60
175,experience,4005,1.67,5,948,1.58
176,least,5674,2.37,7,2066,1.56
177,represent,4069,1.70,5,1737,1.56
178,choice,4156,1.73,5,980,1.53
179,relevant,4179,1.74,5,1627,1.52
180,cause,5905,2.46,7,1386,1.51
181,good,5083,2.12,6,1588,1.50
182,following,8505,3.55,10,2414,1.49
183,framework,5171,2.16,6,1337,1.48
184,uncertainty,6120,2.55,7,704,1.45
185,small,12261,5.12,14,2653,1.45
186,addition,7086,2.96,8,1645,1.44
187,multiple,7981,3.33,9,2146,1.43
188,complexity,4508,1.88,5,1072,1.41
189,shape,5421,2.26,6,1178,1.41
190,proposed,4535,1.89,5,1666,1.40
191,people,4633,1.93,5,809,1.37
192,concept,4660,1.94,5,1103,1.36
193,clear,4703,1.96,5,1914,1.35
194,important,14139,5.90,15,2922,1.35
195,present,10629,4.44,11,2570,1.31
196,known,7761,3.24,8,2402,1.30
197,made,6815,2.84,7,2257,1.30
198,significant,8772,3.66,9,2289,1.30
199,knowledge,4882,2.04,5,1346,1.30
200,tree,5946,2.48,6,500,1.27
201,occur,4958,2.07,5,1745,1.27
202,linear,4982,2.08,5,1275,1.27
203,due,8985,3.75,9,2244,1.26
204,quantum,8025,3.35,8,417,1.26
205,different,29176,12.17,29,3176,1.25
206,figure,55381,23.11,55,2761,1.25
207,loss,7067,2.95,7,1432,1.25
208,equation,13131,5.48,13,955,1.25
209,benefit,5059,2.11,5,840,1.24
210,case,22267,9.29,22,2512,1.24
211,scenario,5085,2.12,5,624,1.24
212,uncertainty,6120,2.55,6,704,1.23
213,note,6136,2.56,6,1672,1.23
214,task,7191,3.00,7,736,1.22
215,ability,6224,2.60,6,1722,1.21
216,seen,5230,2.18,5,1838,1.20
217,error,5234,2.18,5,814,1.19
218,world,8386,3.50,8,1395,1.19
219,large,15798,6.59,15,2807,1.19
220,cost,7379,3.08,7,858,1.18
221,include,5300,2.21,5,2101,1.18
222,key,7468,3.12,7,2203,1.17
223,key,7468,3.12,7,2203,1.17
224,genetic,9633,4.02,9,1199,1.16
225,animal,12895,5.38,12,1195,1.16
226,performance,5462,2.28,5,1099,1.13
227,involved,5490,2.29,5,1660,1.13
228,whereas,5494,2.29,5,1870,1.12
229,state,21995,9.18,20,2133,1.12
230,first,19840,8.28,18,3129,1.12
231,chemical,5523,2.30,5,1028,1.12
232,known,7761,3.24,7,2402,1.11
233,object,5587,2.33,5,469,1.10
234,power,6707,2.80,6,1263,1.10
235,event,8968,3.74,8,764,1.10
236,along,6773,2.83,6,1921,1.09
237,child,5683,2.37,5,261,1.08
238,light,10241,4.27,9,1554,1.07
239,number,22890,9.55,20,2891,1.07
240,hypothesis,5735,2.39,5,1080,1.06
241,specific,9201,3.84,8,2344,1.06
242,shown,14971,6.25,13,2675,1.06
243,theory,13965,5.83,12,1747,1.04
244,since,5833,2.43,5,1930,1.04
245,since,5833,2.43,5,1930,1.04
246,bird,5846,2.44,5,352,1.04
247,strain,5880,2.45,5,462,1.03
248,fact,5888,2.46,5,1738,1.03
249,result,27481,11.47,23,2460,1.00
250,result,27481,11.47,23,2460,1.00
251,world,8386,3.50,7,1395,1.00
252,constant,5999,2.50,5,1289,1.00
253,evidence,13232,5.52,11,2248,0.99
254,technique,6072,2.53,5,696,0.98
255,problem,10955,4.57,9,1550,0.98
256,given,13398,5.59,11,2709,0.98
257,might,9895,4.13,8,2174,0.95
258,case,22267,9.29,18,2512,0.95
259,prediction,6194,2.58,5,846,0.95
260,infection,7452,3.11,6,396,0.95
261,lead,8705,3.63,7,1957,0.95
262,expression,11206,4.68,9,1276,0.94
263,without,7561,3.16,6,2424,0.93
264,individual,18953,7.91,15,2068,0.92
265,component,10156,4.24,8,1383,0.92
266,technology,6361,2.65,5,897,0.91
267,virus,6376,2.66,5,329,0.91
268,light,10241,4.27,8,1554,0.90
269,still,6418,2.68,5,2284,0.90
270,based,14252,5.95,11,2865,0.89
271,local,9237,3.85,7,1857,0.86
272,human,30447,12.71,23,1992,0.86
273,obtained,6744,2.81,5,1720,0.83
274,could,17784,7.42,13,2869,0.81
275,well,15079,6.29,11,3035,0.81
276,energy,17824,7.44,13,1523,0.81
277,whether,8239,3.44,6,2249,0.80
278,context,6898,2.88,5,1532,0.80
279,particle,6938,2.90,5,513,0.79
280,similar,11233,4.69,8,2789,0.77
281,length,7070,2.95,5,1279,0.76
282,addition,7086,2.96,5,1645,0.76
283,life,9952,4.15,7,1488,0.75
284,life,9952,4.15,7,1488,0.75
285,mode,7129,2.97,5,844,0.75
286,set,11409,4.76,8,2269,0.75
287,region,17152,7.16,12,1604,0.75
288,specie,28885,12.05,20,6,0.73
289,way,10124,4.22,7,2110,0.73
290,relative,8693,3.63,6,2020,0.73
291,space,8774,3.66,6,1505,0.71
292,mean,14756,6.16,10,1680,0.70
293,could,17784,7.42,12,2869,0.69
294,property,10447,4.36,7,693,0.68
295,term,12005,5.01,8,1346,0.68
296,thus,15014,6.27,10,2237,0.67
297,rather,7529,3.14,5,2307,0.67
298,body,9038,3.77,6,1281,0.67
299,well,15079,6.29,10,3035,0.67
300,natural,9066,3.78,6,2059,0.67
301,estimate,7559,3.15,5,1110,0.66
302,information,15162,6.33,10,2239,0.66
303,among,9115,3.80,6,2174,0.66
304,table,10824,4.52,7,1444,0.63
305,although,10846,4.53,7,2585,0.63
306,size,15562,6.49,10,1947,0.62
307,important,14139,5.90,9,2922,0.61
308,used,25173,10.50,16,3082,0.61
309,line,11076,4.62,7,1534,0.60
310,may,34943,14.58,22,3097,0.59
311,social,14521,6.06,9,977,0.57
312,point,12982,5.42,8,2154,0.56
313,single,9761,4.07,6,2404,0.56
314,period,8153,3.40,5,1379,0.56
315,need,9809,4.09,6,2156,0.55
316,equation,13131,5.48,8,955,0.55
317,possible,11508,4.80,7,2724,0.54
318,using,28252,11.79,17,3124,0.53
319,range,13354,5.57,8,2488,0.52
320,interaction,16747,6.99,10,1634,0.52
321,second,8410,3.51,5,2179,0.51
322,way,10124,4.22,6,2110,0.51
323,show,16906,7.05,10,2534,0.50
324,component,10156,4.24,6,1383,0.50
325,observation,8466,3.53,5,1187,0.50
326,time,37327,15.58,22,2946,0.50
327,application,8492,3.54,5,1443,0.50
328,complex,15317,6.39,9,2370,0.49
329,experiment,13893,5.80,8,947,0.46
330,experiment,13893,5.80,8,947,0.46
331,neuron,12340,5.15,7,451,0.44
332,process,22949,9.58,13,2236,0.44
333,dna,10616,4.43,6,692,0.44
334,simulation,10676,4.45,6,821,0.43
335,simulation,10676,4.45,6,821,0.43
336,value,19692,8.22,11,1913,0.42
337,event,8968,3.74,5,764,0.42
338,including,10935,4.56,6,2658,0.39
339,variation,10958,4.57,6,1489,0.39
340,see,16597,6.93,9,2372,0.38
341,selection,11090,4.63,6,1296,0.37
342,scale,13010,5.43,7,1685,0.37
343,expression,11206,4.68,6,1276,0.36
344,observed,13098,5.47,7,2373,0.36
345,group,18727,7.81,10,1816,0.36
346,also,43355,18.09,23,3369,0.35
347,order,11348,4.74,6,2419,0.34
348,method,17058,7.12,9,1563,0.34
349,model,54969,22.94,29,2700,0.34
350,specie,28885,12.05,15,6,0.32
351,factor,13528,5.65,7,1630,0.31
352,pattern,15472,6.46,8,1484,0.31
353,future,9894,4.13,5,2102,0.28
354,measurement,9940,4.15,5,885,0.27
355,theory,13965,5.83,7,1747,0.26
356,term,12005,5.01,6,1346,0.26
357,cell,54165,22.60,27,1427,0.26
358,field,18163,7.58,9,2109,0.25
359,system,44547,18.59,22,2604,0.24
360,study,40873,17.06,20,2830,0.23
361,development,16444,6.86,8,2305,0.22
362,material,18567,7.75,9,1665,0.22
363,high,16553,6.91,8,2747,0.21
364,temperature,16554,6.91,8,1160,0.21
365,distribution,12494,5.21,6,1933,0.20
366,review,10453,4.36,5,2189,0.20
367,interaction,16747,6.99,8,1634,0.20
368,parameter,10474,4.37,5,925,0.19
369,difference,14704,6.14,7,1744,0.19
370,higher,10644,4.44,5,2353,0.17
371,early,10688,4.46,5,2079,0.16
372,use,19421,8.10,9,2843,0.15
373,current,10875,4.54,5,2235,0.14
374,level,21862,9.12,10,2186,0.13
375,growth,10961,4.57,5,1453,0.13
376,approach,17655,7.37,8,2303,0.12
377,evolution,22215,9.27,10,1824,0.11
378,process,22949,9.58,10,2236,0.06
379,would,18452,7.70,8,2891,0.06
380,sample,11552,4.82,5,1125,0.05
381,data,34955,14.59,15,2766,0.04
382,form,14029,5.85,6,2392,0.04
383,example,21057,8.79,9,1938,0.03
384,activity,16625,6.94,7,1549,0.01
385,impact,14295,5.97,6,1805,0.01
386,method,17058,7.12,7,1563,-0.02
387,function,22025,9.19,9,2427,-0.03
388,difference,14704,6.14,6,1744,-0.03
389,new,24714,10.31,10,3223,-0.04
390,model,54969,22.94,22,2700,-0.06
391,information,15162,6.33,6,2239,-0.08
392,control,17729,7.40,7,2185,-0.08
393,signal,12695,5.30,5,1251,-0.08
394,signal,12695,5.30,5,1251,-0.08
395,associated,12751,5.32,5,2544,-0.09
396,pattern,15472,6.46,6,1484,-0.11
397,work,12912,5.39,5,2689,-0.11
398,change,38789,16.19,15,2371,-0.11
399,analysis,25921,10.82,10,2778,-0.11
400,mechanism,18212,7.60,7,1717,-0.12
401,brain,18322,7.65,7,907,-0.13
402,brain,18322,7.65,7,907,-0.13
403,would,18452,7.70,7,2891,-0.14
404,disease,15923,6.64,6,821,-0.15
405,issue,13323,5.56,5,3427,-0.15
406,group,18727,7.81,7,1816,-0.16
407,gene,21520,8.98,8,975,-0.17
408,individual,18953,7.91,7,2068,-0.18
409,nature,13844,5.78,5,2673,-0.21
410,used,25173,10.50,9,3082,-0.22
411,surface,16843,7.03,6,1550,-0.23
412,population,19907,8.31,7,1441,-0.25
413,population,19907,8.31,7,1441,-0.25
414,condition,17128,7.15,6,1000,-0.25
415,time,37327,15.58,13,2946,-0.26
416,increase,17376,7.25,6,2310,-0.27
417,however,23287,9.72,8,354,-0.28
418,control,17729,7.40,6,2185,-0.30
419,type,14998,6.26,5,1932,-0.32
420,example,21057,8.79,7,1938,-0.33
421,complex,15317,6.39,5,2370,-0.35
422,dynamic,18501,7.72,6,1420,-0.36
423,new,24714,10.31,8,3223,-0.37
424,also,43355,18.09,14,3369,-0.37
425,science,18836,7.86,6,2756,-0.39
426,rate,22488,9.38,7,1947,-0.42
427,role,16080,6.71,5,2636,-0.42
428,structure,22610,9.43,7,2276,-0.43
429,value,19692,8.22,6,1913,-0.45
430,see,16597,6.93,5,2372,-0.47
431,show,16906,7.05,5,2534,-0.50
432,study,40873,17.06,12,2830,-0.51
433,system,44547,18.59,13,2604,-0.52
434,effect,34374,14.34,10,2444,-0.52
435,increase,17376,7.25,5,2310,-0.54
436,area,20999,8.76,6,1821,-0.55
437,change,38789,16.19,11,2371,-0.56
438,protein,17779,7.42,5,884,-0.57
439,gene,21520,8.98,6,975,-0.58
440,state,21995,9.18,6,2133,-0.61
441,figure,55381,23.11,15,2761,-0.62
442,material,18567,7.75,5,1665,-0.63
443,effect,34374,14.34,9,2444,-0.67
444,data,34955,14.59,9,2766,-0.70
445,response,23747,9.91,6,2025,-0.72
446,first,19840,8.28,5,3129,-0.73
447,using,28252,11.79,7,3124,-0.75
448,human,30447,12.71,7,1992,-0.86
449,evolution,22215,9.27,5,1824,-0.89
450,structure,22610,9.43,5,2276,-0.92
451,number,22890,9.55,5,2891,-0.93
452,analysis,25921,10.82,5,2778,-1.11
453,cell,54165,22.60,10,1427,-1.18
